,is_male,has_eaten,sd,wt,dp_mins,bac,class,id_code
1228,0,0,4.0,64.0,92.0,0.09730068027210885,over,2291.63
1229,0,0,2.0,63.0,98.0,0.03489611273080661,under,430.9
1230,1,0,3.0,66.0,75.0,0.05704937304075236,under,847.18
1231,1,0,6.0,75.0,129.0,0.10115689655172413,over,5872.16
1232,0,0,3.0,66.0,89.0,0.06450504019789736,under,1136.71
1233,1,0,5.0,73.0,87.0,0.09246823334907892,over,2936.33
1234,0,0,3.0,78.0,55.0,0.060335034013605446,under,776.51
1235,0,1,4.0,78.0,125.0,0.0743078231292517,under,2898.01
1236,0,0,3.0,70.0,59.0,0.06787808551992226,under,841.01
1237,1,1,4.0,81.0,90.0,0.06734993614303961,under,1963.92
1238,1,0,9.0,84.0,85.0,0.1574199507389163,over,10115.81
1239,1,1,8.0,84.0,102.0,0.1408177339901478,over,9652.21
1240,1,1,6.0,84.0,105.0,0.10036330049261084,over,5311.23
1241,1,0,7.0,74.0,84.0,0.1367446411929171,over,5950.03
1242,0,0,3.0,81.0,87.0,0.04845657596371883,under,1024.42
1243,1,0,6.0,84.0,120.0,0.08911330049261085,over,5389.57
1244,0,1,3.0,64.0,67.0,0.08204217687074832,over,1055.39
1245,0,0,3.0,76.0,86.0,0.05354955245255997,under,1050.0
1246,0,1,3.0,56.0,114.0,0.08194344023323616,over,1569.38
1247,1,1,8.0,78.0,90.0,0.1560344827586207,over,8762.9
1248,1,0,6.0,62.0,106.0,0.13487931034482759,over,5318.56
1249,1,1,5.0,70.0,90.0,0.10411330049261086,over,3279.57
1250,0,0,2.0,71.0,81.0,0.03265218453578615,under,375.57
1251,0,1,2.0,63.0,96.0,0.04396277939747328,under,531.77
1252,1,1,10.0,77.0,52.0,0.21106963725929245,over,8451.23
1253,0,0,4.0,65.0,118.0,0.08803605442176873,over,2700.95
1254,1,0,3.0,90.0,98.0,0.031086206896551737,under,822.54
1255,1,0,8.0,72.0,75.0,0.1665373563218391,over,7194.41
1256,0,0,1.0,60.0,124.0,0.0,under,0.0
1257,1,0,8.0,59.0,75.0,0.20736338398597315,over,7340.66
1258,1,0,7.0,69.0,80.0,0.14917541229385312,over,5764.14
1259,1,1,4.0,93.0,105.0,0.05297413793103449,under,2069.17
1260,1,1,9.0,87.0,74.0,0.16150891795481573,over,9358.15
1261,1,1,7.0,75.0,71.0,0.14539137931034482,over,5419.46
1262,1,1,5.0,83.0,106.0,0.08145700041545494,over,3583.29
1263,1,1,8.0,80.0,84.0,0.15325862068965518,over,8239.18
1264,1,0,5.0,78.0,83.0,0.08614655172413796,over,2788.56
1265,1,0,8.0,96.0,111.0,0.11121551724137935,over,9480.9
1266,0,1,3.0,67.0,75.0,0.07563257691136158,under,1140.16
1267,1,0,3.0,92.0,86.0,0.03287781109445278,under,780.39
1268,0,0,2.0,73.0,85.0,0.02999550368092443,under,372.24
1269,1,0,6.0,73.0,64.0,0.12106188001889469,over,3393.61
1270,0,1,5.0,77.0,110.0,0.10550720028271052,over,4468.23
1271,0,1,4.0,50.0,115.0,0.13382687074829933,over,3078.02
1272,1,0,3.0,76.0,138.0,0.031325771324863895,under,985.63
1273,0,1,3.0,74.0,61.0,0.0712387295458724,under,964.71
1274,0,1,5.0,74.0,93.0,0.11552010479867625,over,3975.05
1275,0,1,4.0,71.0,96.0,0.0925043690715723,over,2522.04
1276,1,0,4.0,78.0,74.0,0.06701724137931035,under,1547.29
1277,1,1,7.0,63.0,82.0,0.17228735632183909,over,6230.26
1278,0,0,4.0,62.0,70.0,0.10751360544217686,over,1866.44
1279,0,0,4.0,72.0,98.0,0.08189319727891156,over,2311.35
1280,0,0,4.0,74.0,113.0,0.07467941717227433,under,2497.88
1281,0,1,4.0,66.0,80.0,0.1054622758194187,over,2227.36
1282,0,0,3.0,71.0,81.0,0.06045327680367922,under,1043.0
1283,0,0,4.0,49.0,106.0,0.13109952797445512,over,2723.72
1284,1,0,4.0,67.0,130.0,0.06705738548636131,under,2336.28
1285,0,1,3.0,59.0,55.0,0.0932833218032976,over,908.11
1286,0,0,2.0,54.0,121.0,0.03882324263038549,under,507.34
1287,0,0,5.0,63.0,96.0,0.1294569484936832,over,3914.78
1288,0,0,3.0,68.0,125.0,0.05166616646658664,under,1317.49
1289,0,0,3.0,58.0,109.0,0.07121378137461883,under,1350.64
1290,1,0,6.0,69.0,106.0,0.1185074962518741,over,5200.58
1291,1,1,3.0,71.0,118.0,0.048461389023797964,under,1218.03
1292,1,1,6.0,84.0,74.0,0.10811330049261085,over,4032.19
1293,0,1,5.0,82.0,83.0,0.1053417205906753,over,3584.78
1294,0,1,4.0,60.0,99.0,0.11204183673469388,over,2662.11
1295,0,1,3.0,64.0,100.0,0.0726921768707483,under,1395.69
1296,0,0,2.0,61.0,102.0,0.035817296754767476,under,445.71
1297,1,0,8.0,75.0,86.0,0.15637586206896553,over,8068.99
1298,1,0,7.0,72.0,83.0,0.14137643678160922,over,5914.06
1299,1,0,8.0,91.0,88.0,0.1246009852216749,over,7982.44
1300,0,0,4.0,59.0,92.0,0.10775554018217458,over,2339.59
1301,0,1,3.0,57.0,81.0,0.08943829215896885,over,1238.81
1302,0,1,3.0,62.0,101.0,0.07539353741496599,under,1416.34
1303,1,0,3.0,79.0,93.0,0.040076058489742473,under,883.32
1304,0,1,5.0,77.0,76.0,0.11514053361604384,over,3369.01
1305,1,0,5.0,83.0,81.0,0.08020700041545493,over,2696.16
1306,1,1,7.0,84.0,107.0,0.11971551724137931,over,7532.02
1307,1,1,5.0,71.0,131.0,0.09218564837299661,over,4287.09
1308,0,0,3.0,68.0,63.0,0.0692328331332533,under,889.78
1309,0,1,6.0,58.0,89.0,0.18747756274923766,over,5806.56
1310,0,1,3.0,59.0,140.0,0.06919998846996425,under,1714.78
1311,1,1,6.0,66.0,99.0,0.13434874608150474,over,5267.01
1312,1,1,8.0,75.0,47.0,0.17362586206896552,over,4896.25
1313,1,1,8.0,92.0,85.0,0.13125749625187405,over,8211.47
1314,1,0,7.0,64.0,140.0,0.14739224137931037,over,9244.44
1315,0,0,4.0,59.0,75.0,0.11257220684884124,over,1992.53
1316,0,0,5.0,67.0,110.0,0.11613762818560261,over,4279.67
1317,0,0,4.0,71.0,139.0,0.07182103573823896,under,2835.21
1318,0,1,5.0,71.0,104.0,0.11803879467279871,over,4357.99
1319,1,1,9.0,90.0,108.0,0.1472586206896552,over,12882.18
1320,1,0,8.0,66.0,84.0,0.18113166144200632,over,8033.55
1321,0,1,4.0,76.0,115.0,0.07980495882563551,under,2789.98
1322,0,1,4.0,72.0,80.0,0.09549319727891156,over,2200.16
1323,0,1,2.0,75.0,117.0,0.027986734693877555,under,491.17
1324,0,1,5.0,63.0,127.0,0.12917361516034986,over,5167.59
1325,0,1,3.0,58.0,87.0,0.08594711470795216,over,1301.07
1326,1,1,6.0,84.0,101.0,0.10136330049261084,over,5159.8
1327,1,0,7.0,78.0,117.0,0.12040517241379314,over,7691.72
1328,0,0,6.0,60.0,119.0,0.16367108843537417,over,7011.67
1329,1,1,8.0,71.0,67.0,0.17864703739679458,over,6798.59
1330,1,0,6.0,97.0,78.0,0.08364966228226094,over,3797.36
1331,0,0,5.0,66.0,94.0,0.12290284477427335,over,3812.45
1332,0,0,4.0,68.0,60.0,0.09911044417767108,over,1617.48
1333,1,1,7.0,71.0,91.0,0.14915990772219526,over,6746.06
1334,0,1,4.0,71.0,83.0,0.09618770240490564,over,2267.34
1335,1,0,9.0,93.0,94.0,0.13787931034482762,over,10848.07
1336,1,0,3.0,72.0,86.0,0.04798275862068966,under,891.33
1337,0,1,1.0,83.0,71.0,0.01216499057454307,under,71.69
1338,1,1,5.0,87.0,82.0,0.0828382877526754,over,2954.84
1339,0,0,2.0,57.0,113.0,0.03724219477264591,under,479.75
1340,0,0,4.0,60.0,106.0,0.10155850340136055,over,2583.65
1341,1,0,5.0,78.0,92.0,0.08389655172413796,over,3010.21
1342,1,0,6.0,92.0,59.0,0.09400562218890555,over,3061.58
1343,1,1,6.0,85.0,96.0,0.10121196754563896,over,4955.34
1344,0,1,4.0,76.0,80.0,0.08972162549230217,over,2182.03
1345,0,0,3.0,71.0,67.0,0.06441994347034588,under,919.34
1346,1,1,4.0,74.0,54.0,0.08413979496738118,over,1344.89
1347,1,0,3.0,77.0,85.0,0.04372089117778773,under,858.46
1348,1,0,5.0,80.0,106.0,0.0777241379310345,under,3295.5
1349,1,0,6.0,64.0,120.0,0.12633620689655176,over,5821.57
1350,1,0,3.0,78.0,77.0,0.04488793103448277,under,808.79
1351,0,1,2.0,66.0,119.0,0.03459780457637601,under,543.46
1352,0,0,4.0,62.0,77.0,0.10553027210884353,over,2015.21
1353,1,0,8.0,82.0,119.0,0.1329413372582002,over,10377.93
1354,1,1,9.0,93.0,88.0,0.1468793103448276,over,10818.54
1355,1,1,6.0,68.0,76.0,0.13563995943204868,over,4205.92
1356,1,0,7.0,73.0,112.0,0.13190552668871047,over,7549.22
1357,0,1,1.0,53.0,73.0,0.02505963932742909,under,96.96
1358,0,1,4.0,68.0,62.0,0.10704377751100441,over,1805.19
1359,0,1,3.0,75.0,100.0,0.059121768707483,under,1330.24
1360,0,1,5.0,57.0,96.0,0.15444715359828143,over,4225.67
1361,0,0,3.0,51.0,51.0,0.10166044417767107,over,793.26
1362,1,1,5.0,101.0,73.0,0.07180377261864118,under,2647.05
1363,0,1,3.0,53.0,91.0,0.09444558464895393,over,1366.53
1364,0,0,3.0,62.0,59.0,0.07879353741496599,under,864.68
1365,0,1,3.0,70.0,106.0,0.0630614188532556,under,1403.75
1366,1,0,8.0,80.0,91.0,0.1440086206896552,over,8387.06
1367,0,1,3.0,59.0,91.0,0.0830833218032976,over,1338.22
1368,1,0,6.0,87.0,77.0,0.09575594530321048,over,3848.81
1369,1,0,8.0,66.0,103.0,0.17638166144200632,over,9592.34
1370,0,0,4.0,74.0,110.0,0.07552941717227432,under,2459.24
1371,1,1,7.0,79.0,87.0,0.13351080314273245,over,6423.34
1372,1,1,5.0,80.0,99.0,0.08697413793103449,over,3444.18
1373,1,1,8.0,85.0,54.0,0.15094929006085195,over,5542.86
1374,1,1,5.0,70.0,85.0,0.10536330049261086,over,3134.56
1375,1,1,5.0,65.0,76.0,0.11677586206896555,over,2884.36
1376,0,0,3.0,75.0,108.0,0.04835510204081633,under,1175.03
1377,0,1,2.0,68.0,112.0,0.034821888755502205,under,530.41
1378,1,0,8.0,85.0,128.0,0.12494929006085195,over,10875.59
1379,1,0,8.0,92.0,137.0,0.11075749625187406,over,11167.9
1380,1,1,6.0,84.0,89.0,0.10436330049261085,over,4681.32
1381,0,1,5.0,75.0,69.0,0.12054183673469387,over,3119.02
1382,0,1,4.0,68.0,110.0,0.09344377751100441,over,2795.84
1383,0,1,4.0,62.0,104.0,0.10638027210884354,over,2743.76
1384,1,0,6.0,81.0,94.0,0.1000249042145594,over,4569.54
1385,1,1,7.0,77.0,60.0,0.14409874608150472,over,4660.15
1386,0,1,3.0,72.0,100.0,0.06241156462585034,under,1348.09
1387,0,0,3.0,68.0,67.0,0.06809949979991997,under,930.78
1388,0,1,3.0,67.0,104.0,0.0674159102446949,under,1409.26
1389,0,1,5.0,67.0,90.0,0.1303042948522693,over,3928.67
1390,1,1,6.0,90.0,101.0,0.09342241379310347,over,5095.26
1391,0,0,2.0,60.0,70.0,0.045962585034013605,under,386.09
1392,0,0,3.0,56.0,88.0,0.08081010689990283,over,1194.7
1393,1,1,2.0,76.0,65.0,0.03513384754990926,under,347.12
1394,1,0,6.0,78.0,89.0,0.10602586206896555,over,4416.19
1395,1,0,7.0,71.0,67.0,0.14765990772219523,over,4916.93
1396,0,0,3.0,72.0,100.0,0.05391156462585034,under,1164.49
1397,1,1,9.0,70.0,67.0,0.20515394088669955,over,8659.55
1398,0,1,4.0,85.0,111.0,0.06993835534213687,under,2639.47
1399,0,0,4.0,78.0,120.0,0.06722448979591837,under,2516.88
1400,1,1,7.0,100.0,73.0,0.10598103448275864,over,5415.63
1401,0,0,4.0,69.0,127.0,0.07844435078379178,under,2749.63
1402,0,1,3.0,77.0,91.0,0.059620986836292966,under,1253.29
1403,1,0,10.0,79.0,118.0,0.18158686163247492,over,16927.53
1404,0,0,3.0,60.0,99.0,0.07064387755102042,under,1258.87
1405,1,0,6.0,80.0,89.0,0.1028189655172414,over,4392.43
1406,0,0,3.0,79.0,91.0,0.04917404202187203,under,1060.54
1407,0,1,4.0,57.0,78.0,0.12491772287862515,over,2221.54
1408,0,1,3.0,72.0,78.0,0.06864489795918367,under,1156.53
1409,0,0,3.0,73.0,62.0,0.06355158885471998,under,862.9
1410,1,1,9.0,87.0,91.0,0.15725891795481575,over,11205.17
1411,0,1,2.0,62.0,80.0,0.049506802721088435,under,491.11
1412,1,0,4.0,68.0,80.0,0.07809330628803246,under,1699.31
1413,0,0,5.0,69.0,100.0,0.11470127181307306,over,3957.19
1414,1,1,9.0,99.0,107.0,0.13234874608150474,over,12617.73
1415,1,0,6.0,72.0,92.0,0.11596551724137932,over,4608.93
1416,0,1,3.0,72.0,91.0,0.06496156462585034,under,1276.88
1417,0,1,3.0,68.0,116.0,0.06271616646658665,under,1484.12
1418,1,0,7.0,67.0,87.0,0.15247542460113228,over,6221.45
1419,0,0,5.0,72.0,91.0,0.11129149659863945,over,3645.91
1420,1,1,9.0,93.0,75.0,0.1501293103448276,over,9424.37
1421,1,1,9.0,74.0,82.0,0.18981453867660766,over,10366.15
1422,1,0,5.0,63.0,128.0,0.1003481116584565,over,4046.04
1423,0,0,4.0,77.0,104.0,0.07307242689283507,under,2340.66
1424,0,0,5.0,50.0,87.0,0.1727377551020408,over,3757.05
1425,0,0,4.0,66.0,86.0,0.0952622758194187,over,2162.83
1426,0,0,2.0,60.0,90.0,0.04029591836734694,under,435.2
1427,1,1,8.0,81.0,66.0,0.1556998722860792,over,6658.97
1428,1,0,7.0,72.0,92.0,0.13912643678160921,over,6451.01
1429,1,0,8.0,79.0,93.0,0.14561948930597993,over,8558.93
1430,0,0,2.0,57.0,87.0,0.04460886143931257,under,442.43
1431,1,0,8.0,83.0,103.0,0.1349812006647279,over,9231.63
1432,0,0,4.0,66.0,108.0,0.08902894248608537,over,2538.39
1433,0,1,4.0,62.0,122.0,0.10128027210884354,over,3064.34
1434,0,1,3.0,73.0,80.0,0.06695158885472,under,1172.99
1435,0,1,3.0,69.0,84.0,0.07052076308784383,under,1226.22
1436,0,0,4.0,53.0,90.0,0.1234718906430497,over,2355.84
1437,1,1,9.0,89.0,86.0,0.15463231305695468,over,10652.0
1438,0,1,4.0,61.0,88.0,0.11300126017620163,over,2426.36
1439,1,0,5.0,74.0,53.0,0.09942474370922649,over,1949.72
1440,0,1,4.0,75.0,87.0,0.08912346938775512,over,2326.12
1441,1,1,9.0,94.0,54.0,0.15366250917094645,over,7019.92
1442,0,0,3.0,57.0,55.0,0.08830495882563552,over,830.51
1443,0,0,4.0,61.0,74.0,0.1084679268428683,over,1958.5
1444,0,0,3.0,55.0,88.0,0.08273271490414348,over,1201.28
1445,0,1,3.0,72.0,137.0,0.051928231292517,under,1536.66
1446,1,0,8.0,92.0,90.0,0.12250749625187407,over,8114.9
1447,0,1,3.0,66.0,99.0,0.07017170686456403,under,1375.51
1448,0,1,5.0,62.0,129.0,0.13113367346938778,over,5244.04
1449,0,1,2.0,65.0,57.0,0.053084693877551034,under,393.36
1450,0,0,5.0,67.0,110.0,0.11613762818560261,over,4279.67
1451,0,0,4.0,61.0,103.0,0.10025126017620162,over,2519.51
1452,1,1,6.0,71.0,85.0,0.1271727780475959,over,4604.93
1453,0,1,3.0,68.0,101.0,0.06696616646658664,under,1379.77
1454,1,1,9.0,73.0,98.0,0.18859282002834205,over,12142.74
1455,1,0,8.0,96.0,122.0,0.10846551724137934,over,10162.79
1456,1,0,5.0,80.0,104.0,0.0782241379310345,under,3254.12
1457,1,0,7.0,76.0,96.0,0.12959346642468242,over,6618.6
1458,0,1,2.0,72.0,92.0,0.03726326530612245,under,493.66
1459,1,0,10.0,74.0,72.0,0.207349487418453,over,11047.58
1460,0,1,2.0,50.0,102.0,0.058555102040816334,under,597.26
1461,0,0,3.0,80.0,93.0,0.0476704081632653,under,1064.0
1462,0,1,2.0,58.0,106.0,0.04653140980530143,under,572.15
1463,1,0,8.0,80.0,94.0,0.1432586206896552,over,8618.44
1464,1,1,7.0,60.0,102.0,0.17655172413793108,over,7563.48
1465,1,0,9.0,92.0,112.0,0.13513343328335833,over,12531.73
1466,1,1,6.0,63.0,97.0,0.14206773399014777,over,5209.06
1467,0,0,4.0,53.0,137.0,0.11015522397638303,over,3199.35
1468,0,0,5.0,65.0,112.0,0.12010340136054423,over,4371.76
1469,1,0,6.0,79.0,94.0,0.10315211697948495,over,4596.05
1470,0,0,3.0,74.0,89.0,0.054805396212539076,under,1082.85
1471,1,1,4.0,86.0,66.0,0.06856214915797917,under,1556.64
1472,0,1,4.0,71.0,123.0,0.0848543690715723,over,2964.13
1473,0,1,4.0,67.0,104.0,0.09687676921514876,over,2700.15
1474,1,1,8.0,66.0,94.0,0.18613166144200632,over,9238.09
1475,0,1,3.0,69.0,99.0,0.06627076308784384,under,1358.09
1476,0,0,3.0,54.0,59.0,0.09294319727891157,over,888.35
1477,0,0,4.0,56.0,63.0,0.12314125364431489,over,1737.77
1478,0,1,4.0,57.0,59.0,0.13030105621195848,over,1752.81
1479,1,1,6.0,82.0,119.0,0.09976850294365014,over,5841.25
1480,1,1,6.0,58.0,65.0,0.1637589179548157,over,3704.23
1481,1,1,9.0,64.0,95.0,0.21825431034482762,over,11942.88
1482,0,1,2.0,63.0,75.0,0.04991277939747328,under,471.68
1483,0,0,4.0,71.0,73.0,0.09052103573823897,over,1876.68
1484,0,0,3.0,65.0,93.0,0.06475204081632654,under,1174.28
1485,1,1,5.0,88.0,79.0,0.08249921630094045,over,2867.67
1486,1,1,6.0,84.0,77.0,0.10736330049261085,over,4166.55
1487,0,1,5.0,44.0,117.0,0.19965426716141005,over,5139.1
1488,0,0,4.0,65.0,73.0,0.10078605442176873,over,1912.92
1489,1,0,6.0,78.0,107.0,0.10152586206896555,over,5084.01
1490,0,1,4.0,72.0,87.0,0.09350986394557824,over,2342.98
1491,1,0,4.0,85.0,85.0,0.05722464503042597,under,1653.79
1492,0,0,5.0,71.0,103.0,0.10982212800613203,over,4015.65
1493,0,0,3.0,70.0,104.0,0.055128085519922265,under,1204.0
1494,1,0,8.0,66.0,104.0,0.17613166144200632,over,9671.74
1495,1,0,5.0,75.0,98.0,0.08667241379310346,over,3185.21
1496,0,0,3.0,66.0,117.0,0.05657170686456403,under,1310.54
1497,0,1,2.0,71.0,112.0,0.032368851202452815,under,514.79
1498,0,1,2.0,74.0,94.0,0.035214708586137164,under,489.91
1499,0,1,3.0,51.0,102.0,0.09571044417767108,over,1493.66
1500,0,0,3.0,51.0,103.0,0.08692711084433774,over,1369.88
1501,1,0,5.0,93.0,62.0,0.07415517241379312,under,2137.89
1502,0,0,2.0,68.0,116.0,0.02518855542216887,under,397.37
1503,1,0,5.0,74.0,111.0,0.0849247437092265,over,3487.86
1504,0,0,3.0,83.0,125.0,0.03592830505696253,under,1118.27
1505,0,1,1.0,59.0,85.0,0.017872218378876977,under,89.63
1506,0,0,2.0,67.0,74.0,0.03795505127424104,under,376.36
1507,1,0,7.0,82.0,121.0,0.11210492010092518,over,7786.14
1508,0,1,5.0,65.0,85.0,0.13625340136054423,over,3764.0
1509,1,1,9.0,90.0,101.0,0.1490086206896552,over,12190.4
1510,0,0,4.0,72.0,116.0,0.07679319727891157,under,2565.51
1511,1,0,9.0,74.0,74.0,0.1843145386766077,over,9083.76
1512,0,0,3.0,73.0,102.0,0.052218255521386654,under,1166.45
1513,0,0,4.0,83.0,86.0,0.07075996229817227,under,2020.34
1514,0,1,5.0,66.0,80.0,0.13536951144094003,over,3573.76
1515,1,0,3.0,93.0,114.0,0.025293103448275872,under,804.47
1516,0,0,2.0,82.0,127.0,0.012160021569603448,under,253.27
1517,1,0,9.0,57.0,126.0,0.23180308529945556,over,14983.29
1518,1,0,6.0,75.0,82.0,0.11290689655172413,over,4166.26
1519,0,0,4.0,66.0,84.0,0.09582894248608537,over,2125.1
1520,1,0,7.0,56.0,111.0,0.180698275862069,over,7862.54
1521,1,0,5.0,63.0,86.0,0.11084811165845651,over,3002.88
1522,0,1,3.0,70.0,127.0,0.0571114188532556,under,1523.16
1523,1,0,4.0,74.0,50.0,0.07763979496738119,under,1149.07
1524,0,1,3.0,63.0,118.0,0.06906083576287658,under,1540.19
1525,0,0,2.0,64.0,102.0,0.03278367346938776,under,428.02
1526,0,0,4.0,63.0,87.0,0.10067555879494655,over,2207.21
1527,1,1,5.0,79.0,76.0,0.09404343081623746,over,2823.18
1528,0,1,4.0,64.0,112.0,0.10013401360544219,over,2871.04
1529,0,1,2.0,50.0,110.0,0.05628843537414967,under,619.17
1530,0,1,3.0,66.0,70.0,0.0783883735312307,under,1086.46
1531,0,1,5.0,70.0,86.0,0.12512458697764822,over,3766.25
1532,1,1,5.0,105.0,113.0,0.058658866995073895,under,3479.94
1533,0,0,4.0,76.0,107.0,0.07357162549230217,under,2393.14
1534,0,1,4.0,66.0,119.0,0.0944122758194187,over,2966.06
1535,1,0,9.0,73.0,73.0,0.18734282002834204,over,8985.15
1536,1,1,10.0,83.0,109.0,0.1811640008309099,over,16389.91
1537,1,0,4.0,68.0,89.0,0.07584330628803246,under,1836.01
1538,0,0,5.0,57.0,70.0,0.15331382026494808,over,3058.61
1539,1,1,11.0,75.0,102.0,0.22657931034482756,over,19066.65
1540,0,1,3.0,59.0,107.0,0.07854998846996425,under,1487.66
1541,0,1,3.0,74.0,41.0,0.07690539621253907,under,699.99
1542,0,1,4.0,64.0,98.0,0.10410068027210885,over,2611.68
1543,0,1,4.0,72.0,145.0,0.0770765306122449,under,3218.72
1544,0,1,2.0,69.0,87.0,0.04106384205856256,under,493.01
1545,0,1,4.0,67.0,122.0,0.09177676921514875,over,3000.73
1546,1,0,7.0,79.0,94.0,0.12426080314273244,over,6459.33
1547,0,0,5.0,70.0,78.0,0.11889125364431488,over,3245.73
1548,1,1,6.0,84.0,72.0,0.10861330049261085,over,3941.36
1549,1,0,6.0,83.0,62.0,0.10504840049854593,over,3243.47
1550,1,0,7.0,67.0,101.0,0.14897542460113228,over,7056.82
1551,0,1,4.0,74.0,86.0,0.09082941717227433,over,2312.15
1552,0,1,2.0,65.0,89.0,0.04401802721088437,under,509.29
1553,1,1,7.0,72.0,90.0,0.1471264367816092,over,6673.66
1554,0,0,4.0,58.0,114.0,0.10382948627726954,over,2746.08
1555,1,1,11.0,57.0,106.0,0.3028148820326679,over,20125.68
1556,0,0,3.0,65.0,119.0,0.05738537414965987,under,1331.63
1557,0,1,2.0,60.0,69.0,0.054745918367346935,under,453.3
1558,1,1,9.0,95.0,93.0,0.14223185117967335,over,11309.57
1559,0,0,5.0,70.0,91.0,0.11520792031098155,over,3669.37
1560,0,0,2.0,63.0,70.0,0.042829446064139944,under,377.76
1561,0,1,4.0,68.0,79.0,0.10222711084433775,over,2196.66
1562,1,0,8.0,87.0,137.0,0.11909126040428064,over,11355.59
1563,1,1,7.0,78.0,69.0,0.13990517241379313,over,5270.79
1564,0,1,4.0,58.0,106.0,0.1145961529439362,over,2818.15
1565,0,1,3.0,68.0,101.0,0.06696616646658664,under,1379.77
1566,1,0,9.0,85.0,107.0,0.14981795131845843,over,12263.35
1567,1,0,5.0,73.0,114.0,0.08571823334907891,over,3566.74
1568,0,0,3.0,62.0,116.0,0.06264353741496599,under,1351.6
1569,1,0,5.0,82.0,97.0,0.07743208578637512,under,3079.47
1570,1,1,6.0,75.0,83.0,0.12015689655172414,over,4487.86
1571,1,1,4.0,78.0,98.0,0.06851724137931035,under,2094.98
1572,0,1,4.0,76.0,95.0,0.08547162549230218,over,2468.42
1573,1,0,5.0,91.0,92.0,0.06862561576354681,under,2872.67
1574,0,0,4.0,76.0,67.0,0.08490495882563551,over,1729.34
1575,0,0,3.0,56.0,83.0,0.08222677356656949,over,1146.57
1576,1,1,8.0,80.0,102.0,0.1487586206896552,over,9710.96
1577,1,0,9.0,106.0,96.0,0.11758750813272612,over,10769.13
1578,1,1,6.0,73.0,60.0,0.12956188001889468,over,3404.89
1579,1,1,7.0,85.0,76.0,0.12583062880324544,over,5690.06
1580,0,1,5.0,67.0,109.0,0.12492096151893595,over,4561.49
1581,0,1,4.0,70.0,115.0,0.08870966958211858,over,2856.45
1582,0,1,3.0,76.0,105.0,0.05666621911922663,under,1356.59
1583,1,1,7.0,73.0,77.0,0.14815552668871046,over,5829.48
1584,1,0,5.0,93.0,116.0,0.06065517241379312,under,3271.74
1585,1,1,3.0,67.0,68.0,0.06516803911477098,under,890.72
1586,0,1,4.0,53.0,89.0,0.13225522397638304,over,2495.39
1587,0,1,5.0,57.0,113.0,0.14963048693161476,over,4818.85
1588,0,0,3.0,60.0,119.0,0.06497721088435375,under,1391.81
1589,0,0,3.0,67.0,141.0,0.04843257691136157,under,1372.63
1590,0,0,3.0,74.0,73.0,0.05933872954587241,under,961.64
1591,0,0,3.0,93.0,82.0,0.04044013605442177,under,925.19
1592,0,1,4.0,67.0,62.0,0.10877676921514876,over,1807.43
1593,1,0,8.0,74.0,83.0,0.15952958993476238,over,7838.65
1594,0,0,5.0,61.0,83.0,0.13827657522025205,over,3500.47
1595,0,0,3.0,74.0,64.0,0.061888729545872406,under,879.32
1596,1,1,8.0,75.0,76.0,0.1663758620689655,over,7586.74
1597,1,1,10.0,78.0,102.0,0.1957931034482759,over,15577.3
1598,0,0,4.0,66.0,101.0,0.0910122758194187,over,2426.75
1599,1,0,6.0,66.0,99.0,0.12684874608150473,over,4972.98
1600,1,0,10.0,68.0,71.0,0.22748326572008118,over,10982.89
1601,0,0,4.0,64.0,79.0,0.10098401360544218,over,2042.3
1602,1,1,7.0,88.0,141.0,0.10489890282131661,over,9111.1
1603,1,1,7.0,72.0,69.0,0.1523764367816092,over,5299.04
1604,0,0,3.0,64.0,68.0,0.07325884353741498,under,956.47
1605,0,0,4.0,70.0,79.0,0.09040966958211857,over,1999.86
1606,1,1,7.0,86.0,88.0,0.12123376102646354,over,6422.48
1607,1,1,9.0,68.0,117.0,0.19895993914807306,over,14246.33
1608,1,1,7.0,87.0,82.0,0.12117360285374558,over,6051.17
1609,1,1,6.0,89.0,81.0,0.0996715420379698,over,4311.19
1610,1,1,4.0,96.0,104.0,0.05098275862068967,under,2036.05
1611,1,1,6.0,83.0,99.0,0.10329840049854593,over,5092.82
1612,0,0,4.0,70.0,106.0,0.08275966958211858,over,2456.31
1613,1,1,7.0,99.0,94.0,0.10191013584117034,over,6638.63
1614,1,1,4.0,81.0,123.0,0.05909993614303961,under,2355.25
1615,1,1,3.0,83.0,67.0,0.05102420024927296,under,851.24
1616,0,0,2.0,54.0,74.0,0.05213990929705215,under,416.7
1617,0,0,5.0,57.0,42.0,0.16124715359828143,over,1930.13
1618,0,0,3.0,60.0,79.0,0.07631054421768708,under,1085.14
1619,1,1,7.0,73.0,85.0,0.14615552668871046,over,6348.27
1620,0,0,4.0,65.0,85.0,0.09738605442176873,over,2152.23
1621,1,1,6.0,66.0,76.0,0.14009874608150472,over,4216.41
1622,1,0,6.0,89.0,101.0,0.0871715420379698,over,4701.51
1623,0,0,3.0,56.0,100.0,0.07741010689990283,under,1300.49
1624,0,1,5.0,62.0,100.0,0.13935034013605443,over,4319.86
1625,1,1,9.0,74.0,48.0,0.19831453867660767,over,6339.72
1626,0,1,6.0,73.0,95.0,0.14381984437610665,over,5984.34
1627,1,1,5.0,65.0,78.0,0.11627586206896555,over,2947.59
1628,0,0,3.0,61.0,76.0,0.0755426117988179,under,1050.65
