ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,class
55.0,132.0,11.0,73.0,10.0,2.0,2.0,68.0,5.0,4.0,13.0,3.0,26.0,4.0,4.0,92.0,2.0,2.0,2.0,51.0,0
59.0,93.0,7.0,41.0,35.0,2.0,2.0,101.0,1.0,9.0,42.0,2.0,23.0,5.0,5.0,38.0,9.0,5.0,4.0,53.0,0
69.0,183.0,20.0,95.0,20.0,1.0,1.0,91.0,5.0,7.0,21.0,1.0,41.0,4.0,4.0,6.0,4.0,4.0,1.0,56.0,0
58.0,108.0,4.0,54.0,26.0,2.0,2.0,97.0,7.0,4.0,27.0,5.0,55.0,8.0,8.0,90.0,6.0,4.0,3.0,83.0,0
66.0,95.0,7.0,44.0,32.0,3.0,2.0,92.0,7.0,6.0,37.0,6.0,43.0,1.0,1.0,19.0,6.0,4.0,1.0,51.0,0
76.0,294.0,10.0,144.0,10.0,1.0,1.0,90.0,5.0,7.0,10.0,3.0,23.0,1.0,1.0,60.0,4.0,2.0,2.0,58.0,0
56.0,102.0,5.0,30.0,13.0,1.0,1.0,93.0,5.0,7.0,14.0,4.0,39.0,1.0,1.0,44.0,6.0,4.0,3.0,101.0,0
71.0,186.0,33.0,131.0,7.0,4.0,3.0,68.0,7.0,3.0,10.0,1.0,12.0,1.0,1.0,6.0,2.0,2.0,1.0,51.0,1
78.0,111.0,18.0,49.0,18.0,1.0,1.0,101.0,8.0,9.0,19.0,1.0,40.0,3.0,3.0,23.0,5.0,4.0,1.0,65.0,0
82.0,408.0,9.0,91.0,32.0,1.0,1.0,101.0,8.0,9.0,34.0,2.0,37.0,5.0,5.0,1.0,3.0,3.0,2.0,46.0,1
63.0,142.0,10.0,68.0,29.0,2.0,1.0,98.0,7.0,6.0,31.0,4.0,44.0,1.0,1.0,85.0,5.0,5.0,3.0,90.0,0
60.0,143.0,19.0,51.0,15.0,3.0,2.0,81.0,5.0,6.0,17.0,1.0,51.0,2.0,2.0,83.0,4.0,4.0,2.0,79.0,0
65.0,109.0,7.0,56.0,17.0,4.0,2.0,76.0,7.0,6.0,22.0,5.0,21.0,1.0,1.0,54.0,6.0,5.0,2.0,92.0,1
71.0,220.0,10.0,94.0,24.0,1.0,1.0,92.0,5.0,7.0,24.0,3.0,23.0,1.0,1.0,40.0,7.0,3.0,2.0,54.0,0
72.0,68.0,7.0,33.0,18.0,1.0,1.0,96.0,7.0,7.0,21.0,4.0,36.0,2.0,2.0,23.0,4.0,3.0,2.0,57.0,1
58.0,164.0,7.0,63.0,16.0,5.0,5.0,90.0,2.0,4.0,20.0,4.0,17.0,3.0,3.0,22.0,5.0,2.0,1.0,46.0,1
61.0,144.0,2.0,75.0,23.0,2.0,2.0,97.0,1.0,3.0,30.0,5.0,35.0,4.0,4.0,31.0,7.0,4.0,3.0,83.0,1
85.0,160.0,14.0,81.0,23.0,1.0,1.0,101.0,8.0,9.0,23.0,1.0,19.0,3.0,3.0,2.0,3.0,2.0,2.0,31.0,1
66.0,102.0,3.0,35.0,16.0,1.0,1.0,101.0,8.0,9.0,19.0,6.0,34.0,10.0,10.0,73.0,6.0,4.0,5.0,70.0,0
63.0,157.0,3.0,64.0,32.0,2.0,2.0,98.0,1.0,3.0,34.0,4.0,19.0,1.0,1.0,4.0,4.0,3.0,1.0,43.0,0
53.0,297.0,8.0,96.0,44.0,3.0,1.0,90.0,5.0,6.0,48.0,2.0,69.0,2.0,2.0,70.0,7.0,11.0,4.0,86.0,0
63.0,215.0,14.0,94.0,24.0,2.0,2.0,89.0,5.0,7.0,25.0,1.0,26.0,1.0,1.0,76.0,11.0,3.0,6.0,72.0,1
77.0,88.0,3.0,35.0,31.0,1.0,1.0,101.0,8.0,9.0,36.0,7.0,35.0,17.0,17.0,5.0,10.0,2.0,1.0,66.0,0
78.0,200.0,3.0,61.0,25.0,1.0,1.0,101.0,8.0,9.0,30.0,4.0,22.0,1.0,1.0,67.0,6.0,4.0,3.0,68.0,0
55.0,165.0,31.0,67.0,6.0,2.0,1.0,51.0,4.0,6.0,8.0,1.0,34.0,2.0,2.0,109.0,3.0,2.0,2.0,101.0,0
73.0,265.0,3.0,82.0,43.0,2.0,2.0,101.0,8.0,9.0,45.0,4.0,22.0,4.0,4.0,16.0,7.0,4.0,2.0,51.0,1
65.0,263.0,4.0,81.0,16.0,3.0,1.0,84.0,5.0,3.0,19.0,2.0,45.0,1.0,1.0,72.0,9.0,4.0,5.0,93.0,0
79.0,242.0,3.0,75.0,26.0,1.0,1.0,101.0,8.0,9.0,28.0,3.0,20.0,2.0,2.0,31.0,4.0,2.0,1.0,32.0,1
76.0,161.0,4.0,86.0,21.0,2.0,1.0,92.0,4.0,6.0,26.0,2.0,17.0,1.0,1.0,3.0,6.0,3.0,1.0,59.0,1
65.0,143.0,2.0,35.0,13.0,3.0,3.0,86.0,7.0,3.0,22.0,7.0,34.0,3.0,3.0,25.0,6.0,4.0,1.0,68.0,0
58.0,281.0,10.0,87.0,25.0,2.0,1.0,82.0,4.0,6.0,28.0,2.0,45.0,2.0,2.0,76.0,9.0,4.0,6.0,93.0,0
64.0,163.0,2.0,50.0,23.0,1.0,1.0,93.0,7.0,7.0,25.0,7.0,34.0,9.0,7.0,70.0,7.0,3.0,3.0,90.0,0
61.0,205.0,3.0,59.0,28.0,1.0,1.0,87.0,5.0,7.0,32.0,5.0,36.0,2.0,2.0,58.0,6.0,5.0,3.0,65.0,1
76.0,45.0,9.0,25.0,9.0,1.0,1.0,101.0,8.0,9.0,10.0,3.0,57.0,1.0,1.0,50.0,4.0,3.0,1.0,84.0,0
81.0,343.0,5.0,69.0,29.0,1.0,1.0,101.0,8.0,9.0,29.0,3.0,58.0,2.0,2.0,58.0,6.0,6.0,2.0,84.0,0
55.0,163.0,8.0,88.0,25.0,2.0,1.0,86.0,5.0,6.0,27.0,2.0,32.0,3.0,3.0,66.0,10.0,4.0,4.0,81.0,0
86.0,313.0,12.0,86.0,33.0,1.0,1.0,101.0,8.0,9.0,33.0,2.0,26.0,2.0,2.0,1.0,4.0,2.0,1.0,25.0,1
78.0,189.0,4.0,65.0,28.0,1.0,1.0,101.0,8.0,9.0,28.0,3.0,16.0,2.0,2.0,23.0,3.0,4.0,1.0,46.0,1
68.0,118.0,2.0,47.0,11.0,1.0,1.0,93.0,7.0,7.0,13.0,3.0,43.0,2.0,2.0,61.0,4.0,3.0,3.0,72.0,0
57.0,382.0,3.0,103.0,18.0,3.0,3.0,72.0,5.0,7.0,22.0,3.0,30.0,5.0,5.0,1.0,3.0,3.0,1.0,43.0,0
58.0,48.0,5.0,22.0,6.0,1.0,1.0,81.0,7.0,7.0,6.0,2.0,61.0,4.0,4.0,98.0,3.0,4.0,2.0,101.0,0
61.0,181.0,3.0,62.0,13.0,9.0,7.0,68.0,7.0,3.0,19.0,4.0,45.0,1.0,1.0,47.0,5.0,2.0,3.0,87.0,0
72.0,323.0,21.0,118.0,30.0,2.0,2.0,94.0,5.0,7.0,31.0,1.0,49.0,3.0,3.0,22.0,3.0,2.0,1.0,26.0,1
77.0,385.0,7.0,88.0,25.0,2.0,2.0,97.0,7.0,4.0,28.0,3.0,27.0,1.0,1.0,5.0,5.0,2.0,1.0,46.0,0
66.0,142.0,8.0,61.0,37.0,1.0,1.0,101.0,8.0,9.0,37.0,4.0,32.0,3.0,3.0,56.0,11.0,6.0,5.0,69.0,0
64.0,58.0,3.0,31.0,27.0,1.0,1.0,101.0,8.0,9.0,28.0,9.0,27.0,2.0,2.0,68.0,9.0,5.0,5.0,81.0,0
69.0,171.0,2.0,64.0,22.0,2.0,2.0,96.0,7.0,7.0,25.0,6.0,37.0,4.0,4.0,27.0,5.0,4.0,1.0,65.0,0
66.0,264.0,15.0,110.0,11.0,5.0,2.0,60.0,7.0,5.0,18.0,1.0,19.0,2.0,2.0,28.0,3.0,3.0,2.0,51.0,1
83.0,355.0,2.0,68.0,14.0,1.0,1.0,101.0,8.0,9.0,16.0,4.0,14.0,2.0,2.0,15.0,3.0,2.0,1.0,44.0,0
77.0,401.0,4.0,98.0,18.0,2.0,2.0,95.0,7.0,7.0,18.0,3.0,19.0,2.0,2.0,3.0,5.0,3.0,1.0,76.0,1
67.0,191.0,2.0,65.0,8.0,2.0,2.0,79.0,7.0,8.0,10.0,4.0,23.0,8.0,8.0,35.0,6.0,2.0,1.0,101.0,0
84.0,211.0,4.0,75.0,25.0,1.0,1.0,101.0,8.0,9.0,25.0,4.0,30.0,4.0,4.0,12.0,3.0,3.0,1.0,41.0,0
85.0,191.0,22.0,112.0,19.0,1.0,1.0,101.0,8.0,9.0,20.0,1.0,29.0,1.0,1.0,25.0,3.0,2.0,2.0,34.0,1
80.0,464.0,4.0,89.0,46.0,1.0,1.0,101.0,8.0,9.0,47.0,6.0,21.0,2.0,2.0,13.0,4.0,3.0,1.0,57.0,1
60.0,164.0,19.0,81.0,6.0,2.0,2.0,84.0,7.0,7.0,7.0,1.0,84.0,1.0,1.0,102.0,2.0,3.0,2.0,101.0,0
74.0,202.0,5.0,60.0,10.0,1.0,1.0,101.0,8.0,9.0,10.0,5.0,34.0,5.0,5.0,39.0,5.0,3.0,3.0,87.0,0
70.0,83.0,5.0,36.0,12.0,2.0,2.0,93.0,7.0,5.0,13.0,4.0,26.0,7.0,7.0,46.0,6.0,3.0,2.0,71.0,1
62.0,250.0,10.0,93.0,19.0,1.0,1.0,90.0,7.0,7.0,19.0,2.0,18.0,3.0,3.0,82.0,9.0,2.0,4.0,78.0,0
90.0,287.0,27.0,112.0,20.0,1.0,1.0,101.0,8.0,9.0,20.0,1.0,48.0,1.0,1.0,7.0,2.0,4.0,1.0,64.0,1
91.0,211.0,20.0,96.0,25.0,1.0,1.0,101.0,8.0,9.0,26.0,1.0,22.0,1.0,1.0,5.0,5.0,3.0,1.0,39.0,1
62.0,62.0,4.0,28.0,8.0,2.0,1.0,76.0,5.0,6.0,9.0,4.0,39.0,5.0,5.0,42.0,3.0,4.0,1.0,84.0,1
83.0,440.0,5.0,102.0,33.0,1.0,1.0,101.0,8.0,9.0,34.0,3.0,14.0,2.0,2.0,4.0,6.0,3.0,1.0,34.0,1
57.0,167.0,3.0,56.0,29.0,4.0,3.0,79.0,5.0,3.0,33.0,4.0,29.0,2.0,2.0,44.0,14.0,5.0,5.0,82.0,0
66.0,443.0,2.0,115.0,29.0,2.0,2.0,98.0,7.0,7.0,34.0,4.0,40.0,2.0,2.0,67.0,11.0,6.0,6.0,76.0,0
78.0,52.0,5.0,30.0,20.0,1.0,1.0,101.0,8.0,9.0,23.0,2.0,33.0,3.0,3.0,1.0,3.0,4.0,1.0,65.0,0
75.0,312.0,4.0,103.0,40.0,1.0,1.0,101.0,8.0,9.0,42.0,3.0,21.0,3.0,3.0,16.0,10.0,2.0,2.0,49.0,1
87.0,192.0,8.0,83.0,28.0,1.0,1.0,101.0,8.0,9.0,29.0,2.0,23.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,1
67.0,359.0,8.0,117.0,27.0,3.0,2.0,98.0,4.0,6.0,30.0,2.0,39.0,2.0,2.0,2.0,2.0,3.0,1.0,20.0,1
62.0,223.0,4.0,64.0,44.0,2.0,1.0,92.0,5.0,6.0,47.0,10.0,42.0,3.0,3.0,58.0,8.0,5.0,4.0,62.0,0
65.0,213.0,4.0,68.0,21.0,2.0,2.0,101.0,7.0,9.0,21.0,10.0,21.0,5.0,5.0,49.0,10.0,3.0,2.0,70.0,0
71.0,162.0,11.0,74.0,14.0,1.0,1.0,86.0,7.0,7.0,14.0,2.0,55.0,4.0,4.0,33.0,3.0,4.0,2.0,72.0,0
60.0,247.0,3.0,82.0,35.0,1.0,1.0,95.0,5.0,7.0,42.0,4.0,47.0,1.0,1.0,57.0,8.0,4.0,4.0,68.0,0
87.0,198.0,11.0,96.0,21.0,1.0,1.0,101.0,8.0,9.0,25.0,2.0,59.0,1.0,1.0,9.0,5.0,2.0,1.0,64.0,1
84.0,234.0,13.0,80.0,22.0,1.0,1.0,101.0,8.0,9.0,22.0,1.0,20.0,3.0,3.0,9.0,7.0,3.0,1.0,68.0,1
60.0,128.0,13.0,45.0,14.0,2.0,2.0,93.0,1.0,7.0,16.0,1.0,21.0,3.0,3.0,99.0,8.0,3.0,7.0,101.0,0
87.0,200.0,4.0,84.0,22.0,1.0,1.0,101.0,8.0,9.0,22.0,3.0,44.0,1.0,1.0,3.0,6.0,2.0,1.0,76.0,1
75.0,266.0,7.0,80.0,29.0,1.0,1.0,101.0,8.0,9.0,31.0,3.0,54.0,1.0,1.0,97.0,3.0,5.0,3.0,89.0,1
73.0,124.0,8.0,57.0,28.0,1.0,1.0,97.0,7.0,7.0,28.0,2.0,31.0,3.0,3.0,37.0,8.0,5.0,3.0,66.0,0
77.0,208.0,3.0,102.0,19.0,1.0,1.0,101.0,8.0,9.0,22.0,4.0,25.0,1.0,1.0,18.0,4.0,3.0,2.0,59.0,0
65.0,47.0,4.0,32.0,5.0,6.0,6.0,101.0,1.0,9.0,6.0,2.0,21.0,2.0,2.0,3.0,2.0,2.0,1.0,68.0,1
58.0,233.0,4.0,84.0,22.0,1.0,1.0,64.0,5.0,7.0,25.0,4.0,30.0,2.0,2.0,91.0,11.0,3.0,5.0,94.0,1
78.0,93.0,6.0,45.0,16.0,1.0,1.0,101.0,8.0,9.0,16.0,4.0,41.0,4.0,4.0,41.0,3.0,5.0,1.0,68.0,1
80.0,215.0,3.0,65.0,29.0,1.0,1.0,95.0,7.0,7.0,33.0,3.0,17.0,2.0,2.0,46.0,2.0,2.0,2.0,51.0,1
84.0,179.0,6.0,85.0,14.0,1.0,1.0,101.0,8.0,9.0,14.0,3.0,47.0,1.0,1.0,19.0,3.0,2.0,1.0,76.0,1
67.0,151.0,11.0,70.0,18.0,2.0,1.0,91.0,4.0,6.0,24.0,3.0,40.0,2.0,2.0,34.0,3.0,3.0,1.0,51.0,1
81.0,193.0,6.0,67.0,53.0,1.0,1.0,101.0,8.0,9.0,53.0,5.0,9.0,2.0,2.0,4.0,5.0,2.0,2.0,17.0,1
92.0,216.0,20.0,99.0,14.0,1.0,1.0,101.0,8.0,9.0,15.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,1.0,26.0,1
67.0,97.0,7.0,33.0,14.0,1.0,1.0,94.0,7.0,7.0,15.0,5.0,15.0,1.0,1.0,34.0,5.0,2.0,2.0,72.0,1
64.0,195.0,3.0,43.0,25.0,4.0,3.0,94.0,7.0,5.0,29.0,7.0,15.0,4.0,4.0,34.0,8.0,3.0,4.0,51.0,0
66.0,83.0,2.0,44.0,26.0,3.0,2.0,98.0,7.0,6.0,31.0,4.0,34.0,5.0,5.0,34.0,3.0,9.0,2.0,57.0,0
75.0,391.0,2.0,99.0,38.0,1.0,1.0,101.0,8.0,9.0,39.0,6.0,25.0,5.0,4.0,23.0,5.0,2.0,2.0,34.0,1
68.0,233.0,12.0,92.0,29.0,1.0,1.0,97.0,7.0,7.0,29.0,2.0,22.0,5.0,5.0,40.0,8.0,4.0,4.0,68.0,1
70.0,302.0,33.0,179.0,6.0,2.0,1.0,57.0,5.0,6.0,10.0,1.0,45.0,1.0,1.0,76.0,3.0,3.0,2.0,81.0,0
85.0,231.0,9.0,67.0,14.0,1.0,1.0,101.0,8.0,9.0,14.0,3.0,16.0,1.0,1.0,15.0,2.0,2.0,1.0,34.0,0
76.0,259.0,2.0,68.0,31.0,2.0,2.0,98.0,7.0,5.0,34.0,4.0,37.0,5.0,5.0,11.0,2.0,2.0,1.0,19.0,1
77.0,171.0,3.0,75.0,34.0,1.0,1.0,101.0,8.0,9.0,35.0,6.0,39.0,2.0,1.0,21.0,5.0,5.0,1.0,68.0,1
81.0,204.0,3.0,66.0,22.0,1.0,1.0,101.0,8.0,9.0,24.0,3.0,58.0,2.0,2.0,22.0,2.0,3.0,1.0,51.0,1
87.0,338.0,2.0,103.0,22.0,1.0,1.0,101.0,8.0,9.0,23.0,4.0,28.0,5.0,5.0,4.0,3.0,5.0,1.0,51.0,1
69.0,116.0,7.0,48.0,36.0,1.0,1.0,95.0,5.0,7.0,37.0,6.0,48.0,2.0,2.0,26.0,8.0,9.0,1.0,76.0,0
82.0,428.0,10.0,124.0,29.0,1.0,1.0,101.0,8.0,9.0,30.0,2.0,32.0,2.0,2.0,23.0,9.0,3.0,1.0,64.0,1
70.0,448.0,2.0,168.0,22.0,4.0,1.0,81.0,7.0,6.0,26.0,2.0,33.0,1.0,1.0,73.0,6.0,2.0,6.0,47.0,0
61.0,83.0,15.0,39.0,20.0,1.0,1.0,96.0,7.0,7.0,21.0,1.0,36.0,1.0,1.0,69.0,7.0,3.0,4.0,63.0,0
66.0,34.0,5.0,18.0,14.0,1.0,1.0,101.0,8.0,9.0,16.0,6.0,34.0,9.0,9.0,43.0,7.0,3.0,2.0,81.0,0
66.0,213.0,12.0,76.0,22.0,3.0,2.0,88.0,7.0,6.0,24.0,2.0,44.0,1.0,1.0,72.0,9.0,4.0,4.0,87.0,1
61.0,64.0,8.0,32.0,16.0,1.0,1.0,101.0,8.0,9.0,17.0,4.0,57.0,1.0,1.0,65.0,4.0,5.0,4.0,65.0,1
61.0,411.0,8.0,125.0,30.0,1.0,1.0,98.0,7.0,7.0,33.0,2.0,26.0,3.0,3.0,71.0,11.0,5.0,4.0,84.0,0
64.0,293.0,2.0,108.0,16.0,2.0,2.0,95.0,3.0,4.0,18.0,2.0,19.0,2.0,2.0,17.0,5.0,2.0,1.0,57.0,1
85.0,277.0,19.0,81.0,16.0,1.0,1.0,101.0,8.0,9.0,16.0,1.0,34.0,1.0,1.0,13.0,4.0,3.0,1.0,57.0,1
87.0,289.0,3.0,97.0,36.0,1.0,1.0,101.0,8.0,9.0,39.0,4.0,35.0,3.0,3.0,6.0,4.0,5.0,1.0,42.0,1
76.0,170.0,8.0,46.0,28.0,1.0,1.0,101.0,8.0,9.0,30.0,2.0,22.0,1.0,1.0,37.0,7.0,4.0,2.0,54.0,0
75.0,179.0,4.0,55.0,25.0,1.0,1.0,101.0,8.0,9.0,26.0,7.0,29.0,2.0,2.0,22.0,4.0,2.0,2.0,45.0,1
76.0,211.0,2.0,64.0,40.0,1.0,1.0,101.0,8.0,9.0,45.0,8.0,37.0,3.0,3.0,17.0,5.0,9.0,2.0,61.0,1
62.0,47.0,2.0,19.0,21.0,1.0,1.0,101.0,8.0,9.0,22.0,6.0,15.0,3.0,3.0,52.0,14.0,3.0,3.0,85.0,1
81.0,94.0,3.0,35.0,14.0,1.0,1.0,101.0,8.0,9.0,16.0,4.0,41.0,1.0,1.0,7.0,4.0,4.0,1.0,68.0,1
79.0,195.0,6.0,71.0,43.0,1.0,1.0,101.0,8.0,9.0,49.0,4.0,26.0,5.0,4.0,12.0,5.0,4.0,1.0,42.0,1
82.0,171.0,2.0,68.0,22.0,1.0,1.0,101.0,8.0,9.0,25.0,5.0,26.0,2.0,2.0,13.0,4.0,3.0,1.0,64.0,1
90.0,191.0,6.0,56.0,15.0,1.0,1.0,101.0,8.0,9.0,16.0,2.0,48.0,2.0,2.0,1.0,1.0,4.0,1.0,31.0,1
64.0,160.0,14.0,82.0,42.0,2.0,1.0,96.0,4.0,6.0,43.0,1.0,41.0,1.0,1.0,72.0,6.0,4.0,5.0,54.0,1
72.0,214.0,18.0,97.0,30.0,1.0,1.0,88.0,7.0,7.0,31.0,1.0,24.0,1.0,1.0,61.0,3.0,4.0,2.0,68.0,1
57.0,135.0,3.0,66.0,20.0,4.0,4.0,68.0,7.0,3.0,25.0,3.0,47.0,10.0,10.0,67.0,3.0,2.0,3.0,61.0,0
72.0,230.0,15.0,105.0,36.0,1.0,1.0,101.0,8.0,9.0,37.0,1.0,23.0,1.0,1.0,75.0,7.0,4.0,2.0,70.0,1
66.0,293.0,5.0,63.0,43.0,2.0,1.0,97.0,4.0,6.0,46.0,5.0,32.0,4.0,4.0,12.0,4.0,5.0,1.0,36.0,1
87.0,183.0,22.0,90.0,19.0,1.0,1.0,101.0,8.0,9.0,21.0,1.0,31.0,2.0,2.0,1.0,4.0,2.0,1.0,45.0,1
86.0,310.0,4.0,94.0,45.0,1.0,1.0,101.0,8.0,9.0,48.0,3.0,39.0,6.0,6.0,11.0,6.0,4.0,1.0,58.0,1
90.0,169.0,23.0,86.0,32.0,1.0,1.0,101.0,8.0,9.0,34.0,1.0,37.0,1.0,1.0,3.0,3.0,2.0,1.0,34.0,1
69.0,329.0,13.0,116.0,37.0,1.0,1.0,101.0,8.0,9.0,37.0,1.0,37.0,1.0,1.0,70.0,9.0,8.0,6.0,84.0,1
83.0,234.0,14.0,120.0,38.0,1.0,1.0,101.0,8.0,9.0,40.0,1.0,24.0,1.0,1.0,21.0,6.0,4.0,1.0,48.0,1
90.0,181.0,12.0,78.0,38.0,1.0,1.0,101.0,8.0,9.0,42.0,2.0,25.0,2.0,2.0,2.0,4.0,2.0,1.0,30.0,1
86.0,226.0,1.0,79.0,43.0,1.0,1.0,101.0,8.0,9.0,46.0,4.0,39.0,2.0,2.0,7.0,4.0,3.0,1.0,32.0,1
82.0,157.0,2.0,78.0,32.0,1.0,1.0,101.0,8.0,9.0,38.0,3.0,40.0,5.0,5.0,14.0,2.0,3.0,1.0,34.0,1
77.0,194.0,10.0,91.0,33.0,1.0,1.0,101.0,8.0,9.0,36.0,3.0,41.0,2.0,2.0,38.0,4.0,2.0,2.0,68.0,1
79.0,360.0,3.0,130.0,48.0,1.0,1.0,99.0,7.0,7.0,51.0,7.0,35.0,8.0,8.0,11.0,5.0,2.0,1.0,41.0,1
78.0,195.0,18.0,76.0,19.0,2.0,2.0,96.0,7.0,3.0,20.0,1.0,54.0,3.0,3.0,5.0,2.0,3.0,1.0,61.0,1
81.0,209.0,8.0,117.0,16.0,1.0,1.0,101.0,8.0,9.0,16.0,3.0,28.0,2.0,2.0,39.0,4.0,4.0,1.0,87.0,0
66.0,346.0,2.0,111.0,58.0,1.0,1.0,96.0,5.0,7.0,60.0,5.0,26.0,2.0,2.0,25.0,7.0,5.0,1.0,34.0,0
71.0,179.0,1.0,72.0,33.0,1.0,1.0,98.0,7.0,7.0,37.0,2.0,43.0,1.0,1.0,58.0,6.0,5.0,3.0,76.0,1
72.0,219.0,23.0,76.0,23.0,2.0,1.0,97.0,7.0,6.0,25.0,1.0,40.0,3.0,3.0,4.0,5.0,2.0,2.0,57.0,0
84.0,172.0,3.0,78.0,13.0,1.0,1.0,93.0,7.0,7.0,15.0,2.0,32.0,1.0,1.0,13.0,3.0,3.0,1.0,81.0,1
71.0,213.0,2.0,57.0,33.0,1.0,1.0,101.0,8.0,9.0,37.0,12.0,37.0,5.0,5.0,20.0,8.0,3.0,1.0,76.0,0
88.0,261.0,21.0,70.0,11.0,1.0,1.0,101.0,8.0,9.0,13.0,1.0,34.0,1.0,1.0,26.0,4.0,4.0,1.0,101.0,0
72.0,358.0,6.0,72.0,27.0,1.0,1.0,97.0,7.0,7.0,28.0,4.0,53.0,1.0,1.0,40.0,4.0,4.0,2.0,76.0,1
88.0,241.0,9.0,116.0,13.0,1.0,1.0,101.0,8.0,9.0,13.0,2.0,59.0,1.0,1.0,2.0,2.0,4.0,1.0,68.0,1
86.0,321.0,10.0,82.0,28.0,1.0,1.0,101.0,8.0,9.0,33.0,3.0,48.0,1.0,1.0,5.0,2.0,4.0,1.0,37.0,1
71.0,207.0,4.0,64.0,20.0,1.0,1.0,101.0,8.0,9.0,22.0,5.0,39.0,1.0,1.0,70.0,10.0,3.0,6.0,101.0,1
85.0,357.0,24.0,179.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,1.0,32.0,1.0,1.0,11.0,5.0,2.0,1.0,68.0,1
84.0,348.0,8.0,138.0,25.0,1.0,1.0,101.0,8.0,9.0,29.0,2.0,22.0,3.0,3.0,5.0,4.0,3.0,1.0,57.0,1
79.0,284.0,4.0,125.0,34.0,1.0,1.0,101.0,8.0,9.0,38.0,2.0,20.0,2.0,2.0,78.0,19.0,4.0,17.0,93.0,0
84.0,245.0,4.0,70.0,34.0,1.0,1.0,101.0,8.0,9.0,35.0,4.0,16.0,2.0,2.0,2.0,7.0,3.0,1.0,39.0,1
78.0,388.0,5.0,96.0,45.0,1.0,1.0,99.0,7.0,7.0,46.0,4.0,59.0,4.0,4.0,42.0,3.0,3.0,1.0,81.0,1
74.0,425.0,4.0,79.0,37.0,1.0,1.0,101.0,8.0,9.0,41.0,6.0,21.0,2.0,2.0,14.0,7.0,2.0,2.0,45.0,1
85.0,204.0,11.0,84.0,33.0,1.0,1.0,101.0,8.0,9.0,35.0,3.0,39.0,1.0,1.0,1.0,3.0,2.0,1.0,28.0,1
73.0,215.0,3.0,82.0,61.0,2.0,2.0,96.0,7.0,7.0,69.0,4.0,36.0,3.0,3.0,14.0,6.0,5.0,1.0,48.0,1
77.0,317.0,7.0,102.0,10.0,1.0,1.0,101.0,8.0,9.0,11.0,2.0,81.0,2.0,2.0,82.0,2.0,2.0,2.0,101.0,0
72.0,99.0,6.0,47.0,18.0,1.0,1.0,101.0,8.0,9.0,19.0,5.0,40.0,2.0,2.0,58.0,4.0,4.0,2.0,87.0,1
83.0,430.0,11.0,116.0,31.0,1.0,1.0,98.0,7.0,7.0,31.0,2.0,14.0,1.0,1.0,11.0,12.0,3.0,1.0,66.0,1
58.0,172.0,6.0,63.0,34.0,1.0,1.0,98.0,5.0,7.0,35.0,6.0,27.0,6.0,5.0,12.0,6.0,3.0,1.0,40.0,1
62.0,329.0,4.0,99.0,16.0,2.0,2.0,95.0,1.0,7.0,17.0,3.0,32.0,1.0,1.0,49.0,3.0,3.0,1.0,51.0,0
85.0,145.0,13.0,65.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,1.0,26.0,5.0,5.0,6.0,2.0,2.0,1.0,68.0,1
79.0,267.0,36.0,90.0,6.0,3.0,3.0,101.0,7.0,9.0,6.0,1.0,41.0,2.0,2.0,8.0,3.0,2.0,1.0,76.0,1
63.0,164.0,6.0,55.0,43.0,3.0,1.0,92.0,7.0,6.0,46.0,4.0,58.0,8.0,8.0,36.0,4.0,7.0,2.0,57.0,1
73.0,114.0,11.0,78.0,22.0,6.0,6.0,74.0,7.0,3.0,27.0,2.0,16.0,3.0,3.0,5.0,3.0,2.0,1.0,61.0,0
70.0,194.0,8.0,63.0,16.0,1.0,1.0,101.0,8.0,9.0,17.0,2.0,45.0,1.0,1.0,78.0,6.0,4.0,5.0,81.0,0
66.0,88.0,4.0,48.0,17.0,3.0,3.0,101.0,7.0,9.0,21.0,4.0,21.0,2.0,2.0,43.0,7.0,2.0,2.0,79.0,0
74.0,318.0,2.0,93.0,35.0,1.0,1.0,101.0,8.0,9.0,37.0,4.0,18.0,8.0,8.0,25.0,6.0,3.0,2.0,51.0,0
64.0,121.0,8.0,66.0,19.0,2.0,2.0,101.0,7.0,9.0,25.0,2.0,39.0,3.0,3.0,66.0,6.0,4.0,3.0,74.0,0
58.0,161.0,2.0,71.0,7.0,4.0,3.0,46.0,7.0,4.0,12.0,2.0,74.0,3.0,3.0,65.0,2.0,5.0,2.0,72.0,0
61.0,107.0,3.0,62.0,26.0,1.0,1.0,94.0,7.0,7.0,28.0,2.0,23.0,1.0,1.0,89.0,14.0,2.0,6.0,94.0,1
